NO_SUBSTANCIA;TP_SUBSTANCIA;DS_INGREDIENTE_ATIVO;CLASSE_AGRONOMICA;NO_CULTURA;NO_UNIDADE_MEDIDA;Produto
AZOXISTROBINA;Quimico;AZOXISTROBINA;FUNGICIDA;Mel∆o;MILIGRAMA/KILOGRAMA;Echo WG
AZOXISTROBINA;Quimico;AZOXISTROBINA;FUNGICIDA;Amora;MILIGRAMA/KILOGRAMA;Bendazol
AZOXISTROBINA;Quimico;AZOXISTROBINA;FUNGICIDA;Framboesa;MILIGRAMA/KILOGRAMA;Captan 200 FS
AZOXISTROBINA;Quimico;AZOXISTROBINA;FUNGICIDA;Gr∆o-de-bico;MILIGRAMA/KILOGRAMA;Icarus 250 EC
AZOXISTROBINA;Quimico;AZOXISTROBINA;FUNGICIDA;Feij∆o;MILIGRAMA/KILOGRAMA;Maxim XL Professional
AZOXISTROBINA;Quimico;AZOXISTROBINA;FUNGICIDA;Batata-doce;MILIGRAMA/KILOGRAMA;Apron RFC
AZOXISTROBINA;Quimico;AZOXISTROBINA;FUNGICIDA;Batata yacon;MILIGRAMA/KILOGRAMA;Battle
BENALAXIL;Quimico;BENALAXIL;FUNGICIDA;Cebola;MILIGRAMA/KILOGRAMA;Brisa WG
BENALAXIL;Quimico;BENALAXIL;FUNGICIDA;Tomate;MILIGRAMA/KILOGRAMA;Merpan 800 WG
BENALAXIL;Quimico;BENALAXIL;FUNGICIDA;Uva;MILIGRAMA/KILOGRAMA;Spring WG
BENALAXIL;Quimico;BENALAXIL;FUNGICIDA;Batata;MILIGRAMA/KILOGRAMA;Aproach Prima
Bentiavalicarbe isoprop°lico;Quimico;Bentiavalicarbe isoprop°lico;FUNGICIDA;Alface;MILIGRAMA/KILOGRAMA;Capo WG
Bentiavalicarbe isoprop°lico;Quimico;Bentiavalicarbe isoprop°lico;FUNGICIDA;Batata;MILIGRAMA/KILOGRAMA;Tiofanato 850 WG SNB
Bentiavalicarbe isoprop°lico;Quimico;Bentiavalicarbe isoprop°lico;FUNGICIDA;Uva;MILIGRAMA/KILOGRAMA;Support WG
Bentiavalicarbe isoprop°lico;Quimico;Bentiavalicarbe isoprop°lico;FUNGICIDA;Mel∆o;MILIGRAMA/KILOGRAMA;Konazol 200 EC
Bentiavalicarbe isoprop°lico;Quimico;Bentiavalicarbe isoprop°lico;FUNGICIDA;Uva;MILIGRAMA/KILOGRAMA;Fanavid Flowable
Bentiavalicarbe isoprop°lico;Quimico;Bentiavalicarbe isoprop°lico;FUNGICIDA;Cebola;MILIGRAMA/KILOGRAMA;Vincitore WG
Bentiavalicarbe isoprop°lico;Quimico;Bentiavalicarbe isoprop°lico;FUNGICIDA;Tomate;MILIGRAMA/KILOGRAMA;"Echo; Echo Stick;"
Bentiavalicarbe isoprop°lico;Quimico;Bentiavalicarbe isoprop°lico;FUNGICIDA;Melancia;MILIGRAMA/KILOGRAMA;Emerald
Benzovindiflupir;Quimico;Benzovindiflupir;FUNGICIDA;Batata;MILIGRAMA/KILOGRAMA;Systhane 400 WP
Benzovindiflupir;Quimico;Benzovindiflupir;FUNGICIDA;CafÇ;MILIGRAMA/KILOGRAMA;Neoram 37.5 WG
Benzovindiflupir;Quimico;Benzovindiflupir;FUNGICIDA;Cana-de-aá£car;MILIGRAMA/KILOGRAMA;Zoom
Benzovindiflupir;Quimico;Benzovindiflupir;FUNGICIDA;Sorgo;MILIGRAMA/KILOGRAMA;Vincit 50 SC
Benzovindiflupir;Quimico;Benzovindiflupir;FUNGICIDA;Ervilha;MILIGRAMA/KILOGRAMA;Fanavid 85
Benzovindiflupir;Quimico;Benzovindiflupir;FUNGICIDA;Triticale;MILIGRAMA/KILOGRAMA;Propiconazole Nortox
Benzovindiflupir;Quimico;Benzovindiflupir;FUNGICIDA;Banana;MILIGRAMA/KILOGRAMA;"Unizeb Gold; Disarm; Vigold; Mancozeb CCAB 750 WG"
Benzovindiflupir;Quimico;Benzovindiflupir;FUNGICIDA;Gr∆o-de-bico;MILIGRAMA/KILOGRAMA;Penncozeb 800 WP
Benzovindiflupir;Quimico;Benzovindiflupir;FUNGICIDA;Feij‰es;MILIGRAMA/KILOGRAMA;Curzate
Benzovindiflupir;Quimico;Benzovindiflupir;FUNGICIDA;Algod∆o;MILIGRAMA/KILOGRAMA;Tornado
Benzovindiflupir;Quimico;Benzovindiflupir;FUNGICIDA;Centeio;MILIGRAMA/KILOGRAMA;Riza 200 EC
Benzovindiflupir;Quimico;Benzovindiflupir;FUNGICIDA;Milho;MILIGRAMA/KILOGRAMA;Agrinose
Benzovindiflupir;Quimico;Benzovindiflupir;FUNGICIDA;Soja;MILIGRAMA/KILOGRAMA;"Funguran Verde; Cupravit Verde; Coppershield;"
Benzovindiflupir;Quimico;Benzovindiflupir;FUNGICIDA;Milho;MILIGRAMA/KILOGRAMA;Ganador
Benzovindiflupir;Quimico;Benzovindiflupir;FUNGICIDA;Milheto;MILIGRAMA/KILOGRAMA;Premier Plus
Benzovindiflupir;Quimico;Benzovindiflupir;FUNGICIDA;Feij∆o;MILIGRAMA/KILOGRAMA;Tutor
Benzovindiflupir;Quimico;Benzovindiflupir;FUNGICIDA;Lentilha;MILIGRAMA/KILOGRAMA;Trifoli
Benzovindiflupir;Quimico;Benzovindiflupir;FUNGICIDA;Arroz;MILIGRAMA/KILOGRAMA;Skip 125 SC
Benzovindiflupir;Quimico;Benzovindiflupir;FUNGICIDA;Amendoim;MILIGRAMA/KILOGRAMA;Pugil WG
Benzovindiflupir;Quimico;Benzovindiflupir;FUNGICIDA;Cevada;MILIGRAMA/KILOGRAMA;Array 200 EC
Benzovindiflupir;Quimico;Benzovindiflupir;FUNGICIDA;Trigo;MILIGRAMA/KILOGRAMA;Dynasty
Benzovindiflupir;Quimico;Benzovindiflupir;FUNGICIDA;Cana-de-aá£car;MILIGRAMA/KILOGRAMA;Ridomil Gold Bravo
Benzovindiflupir;Quimico;Benzovindiflupir;FUNGICIDA;Aveia;MILIGRAMA/KILOGRAMA;Sphere Max
Benzovindiflupir;Quimico;Benzovindiflupir;FUNGICIDA;Maá∆;MILIGRAMA/KILOGRAMA;Proline
Benzovindiflupir;Quimico;Benzovindiflupir;FUNGICIDA;Citros;MILIGRAMA/KILOGRAMA;Flare
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Repolho;MILIGRAMA/KILOGRAMA;Revus
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Caqui;MILIGRAMA/KILOGRAMA;Tebuco Nortox
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Manga;MILIGRAMA/KILOGRAMA;Auge
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Chic¢ria;MILIGRAMA/KILOGRAMA;Minx 500 SC
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Espinafre;MILIGRAMA/KILOGRAMA;Streak 500 SC
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Abobrinha;MILIGRAMA/KILOGRAMA;Attic
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Piment∆o;MILIGRAMA/KILOGRAMA;Trinity 250 SC
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Mel∆o;MILIGRAMA/KILOGRAMA;Zetanil WG
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Uva;MILIGRAMA/KILOGRAMA;Zignal
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Acelga;MILIGRAMA/KILOGRAMA;Xavante
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Agri∆o;MILIGRAMA/KILOGRAMA;Envoy
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Pepino;MILIGRAMA/KILOGRAMA;Odin 430 SC
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Maá∆;MILIGRAMA/KILOGRAMA;Infinito
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Ab¢bora;MILIGRAMA/KILOGRAMA;Celest XL
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Anon†ceas;MILIGRAMA/KILOGRAMA;Stimo
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Mostarda;MILIGRAMA/KILOGRAMA;Graster
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Maracuj†;MILIGRAMA/KILOGRAMA;Orthocide 500
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;EstÇvia;MILIGRAMA/KILOGRAMA;Brometila
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Mam∆o;MILIGRAMA/KILOGRAMA;Manzate 800
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Rom∆;MILIGRAMA/KILOGRAMA;Dithiobin 780 WP
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Quiabo;MILIGRAMA/KILOGRAMA;Carial
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Goiaba;MILIGRAMA/KILOGRAMA;Consento
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Melancia;MILIGRAMA/KILOGRAMA;Dacostar WG
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Maxixe;MILIGRAMA/KILOGRAMA;Standak Top
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Quiu°;MILIGRAMA/KILOGRAMA;Completto
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;R£cula;MILIGRAMA/KILOGRAMA;Previcur BCS
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Berinjela;MILIGRAMA/KILOGRAMA;Wittita
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Alface;MILIGRAMA/KILOGRAMA;Amistar Top
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Cacau;MILIGRAMA/KILOGRAMA;Bumper
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Cupuaáu;MILIGRAMA/KILOGRAMA;"Cupronil; Cupravit Azul; Funguran Azul;"
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Guaran†;MILIGRAMA/KILOGRAMA;Daconil WG
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Tomate;MILIGRAMA/KILOGRAMA;Band
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Jil¢;MILIGRAMA/KILOGRAMA;Kentan 40 WG
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Abacate;MILIGRAMA/KILOGRAMA;Buran
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Abacaxi;MILIGRAMA/KILOGRAMA;Alterne
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Pimenta;MILIGRAMA/KILOGRAMA;Guapo
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Morango;MILIGRAMA/KILOGRAMA;Brio
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Almeir∆o;MILIGRAMA/KILOGRAMA;Tebufort BR
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Caju;MILIGRAMA/KILOGRAMA;"Difere; Levero; Wall;"
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;MacadÉmia;MILIGRAMA/KILOGRAMA;Surcozole
BICARBONATO DE POTµSSIO;Quimico;BICARBONATO DE POTµSSIO;FUNGICIDA;Chuchu;MILIGRAMA/KILOGRAMA;Eleve
BIXAFEM;Quimico;BIXAFEM;FUNGICIDA;Feij∆o;MILIGRAMA/KILOGRAMA;Simboll 125 SC
BIXAFEM;Quimico;BIXAFEM;FUNGICIDA;Girassol;MILIGRAMA/KILOGRAMA;Solist 430 SC
BIXAFEM;Quimico;BIXAFEM;FUNGICIDA;Maá∆;MILIGRAMA/KILOGRAMA;Mofotil
BIXAFEM;Quimico;BIXAFEM;FUNGICIDA;Banana;MILIGRAMA/KILOGRAMA;Dithane WG NT
BIXAFEM;Quimico;BIXAFEM;FUNGICIDA;Algod∆o;MILIGRAMA/KILOGRAMA;Controller NT WG
BIXAFEM;Quimico;BIXAFEM;FUNGICIDA;Milho;MILIGRAMA/KILOGRAMA;Fox
BIXAFEM;Quimico;BIXAFEM;FUNGICIDA;Cevada;MILIGRAMA/KILOGRAMA;Manzate WG
BIXAFEM;Quimico;BIXAFEM;FUNGICIDA;Amendoim;MILIGRAMA/KILOGRAMA;Metiltiofan
BIXAFEM;Quimico;BIXAFEM;FUNGICIDA;Banana;MILIGRAMA/KILOGRAMA;Mayran
BIXAFEM;Quimico;BIXAFEM;FUNGICIDA;Trigo;MILIGRAMA/KILOGRAMA;"Mancobul 800 WP; Corola; Fudan;"
BIXAFEM;Quimico;BIXAFEM;FUNGICIDA;Soja;MILIGRAMA/KILOGRAMA;Tiofanato-Met°lico 500 Helm
BIXAFEM;Quimico;BIXAFEM;FUNGICIDA;Batata;MILIGRAMA/KILOGRAMA;Cimox
BIXAFEM;Quimico;BIXAFEM;FUNGICIDA;CafÇ;MILIGRAMA/KILOGRAMA;Eminent Gold
BIXAFEM;Quimico;BIXAFEM;FUNGICIDA;Tomate;MILIGRAMA/KILOGRAMA;Tebufort
BIXAFEM;Quimico;BIXAFEM;FUNGICIDA;Uva;MILIGRAMA/KILOGRAMA;Ellect
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Inhame;MILIGRAMA/KILOGRAMA;Tacora 250 EW
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Nabo;MILIGRAMA/KILOGRAMA;"Certeza N; Firmeza N;"
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Pepino;MILIGRAMA/KILOGRAMA;Curathane SC
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Piment∆o;MILIGRAMA/KILOGRAMA;Emzeb 800 WP
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Amora;MILIGRAMA/KILOGRAMA;Flexin
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Cenoura;MILIGRAMA/KILOGRAMA;Status
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Pitanga;MILIGRAMA/KILOGRAMA;Copsuper
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Acerola;MILIGRAMA/KILOGRAMA;Cypress 400 EC
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Quiabo;MILIGRAMA/KILOGRAMA;Abacus HC
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Beterraba;MILIGRAMA/KILOGRAMA;Opera Ultra
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Cenoura;MILIGRAMA/KILOGRAMA;Wanzeb
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Alho;MILIGRAMA/KILOGRAMA;Plantvax 750 WP
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Morango;MILIGRAMA/KILOGRAMA;Isatalonil
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Chic¢ria;MILIGRAMA/KILOGRAMA;Tiofanil
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Framboesa;MILIGRAMA/KILOGRAMA;Sulfato de Cobre Inderco
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Pimenta;MILIGRAMA/KILOGRAMA;Cuprodil WG
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Seriguela;MILIGRAMA/KILOGRAMA;Zetaram WG
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Mel∆o;MILIGRAMA/KILOGRAMA;ImperadorBR
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Acelga;MILIGRAMA/KILOGRAMA;Virtuoso 250 SC
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Melancia;MILIGRAMA/KILOGRAMA;Tebuzim 250 SC
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Mostarda;MILIGRAMA/KILOGRAMA;Tenaz 250 SC
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Banana;MILIGRAMA/KILOGRAMA;Acronis
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Cenoura;MILIGRAMA/KILOGRAMA;Carial Opti
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Algod∆o;MILIGRAMA/KILOGRAMA;Revus Opti
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Girassol;MILIGRAMA/KILOGRAMA;Legacy
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Feij∆o;MILIGRAMA/KILOGRAMA;Altima
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Guaran†;MILIGRAMA/KILOGRAMA;Agata
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Car†;MILIGRAMA/KILOGRAMA;Hanami
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Quiu°;MILIGRAMA/KILOGRAMA;Sauvage
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;EstÇvia;MILIGRAMA/KILOGRAMA;Ferrax
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Abacaxi;MILIGRAMA/KILOGRAMA;Flama
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Cupuaáu;MILIGRAMA/KILOGRAMA;Arcadia
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Alface;MILIGRAMA/KILOGRAMA;Tino
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Espinafre;MILIGRAMA/KILOGRAMA;Maxim Advanced
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Soja;MILIGRAMA/KILOGRAMA;Cignus
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Mel∆o;MILIGRAMA/KILOGRAMA;Carbendazim Nortox
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Batata yacon;MILIGRAMA/KILOGRAMA;Rivax
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Mandioquinha-salsa / Batata Baroa;MILIGRAMA/KILOGRAMA;Locker
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Manga;MILIGRAMA/KILOGRAMA;ProdutorBR
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Batata;MILIGRAMA/KILOGRAMA;Pilarich
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Cebola;MILIGRAMA/KILOGRAMA;Ichiban
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Tomate;MILIGRAMA/KILOGRAMA;"Apollo 500 SC; Edessa"
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Uva;MILIGRAMA/KILOGRAMA;Domark Excell
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Berinjela;MILIGRAMA/KILOGRAMA;"Horos; Tower; Horoscope;"
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Agri∆o;MILIGRAMA/KILOGRAMA;Authority
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;R£cula;MILIGRAMA/KILOGRAMA;Tebuconazole CCAB 200 EC
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Anon†ceas;MILIGRAMA/KILOGRAMA;Galixid
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Mandioca;MILIGRAMA/KILOGRAMA;Shar-Teb
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Rabanete;MILIGRAMA/KILOGRAMA;Shar Conazol
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;CafÇ;MILIGRAMA/KILOGRAMA;Shar-Teb 200 EC
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Almeir∆o;MILIGRAMA/KILOGRAMA;Hexin 500 SC
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Jil¢;MILIGRAMA/KILOGRAMA;"Azimut; Custodia;"
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Manga;MILIGRAMA/KILOGRAMA;Tasker
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Maracuj†;MILIGRAMA/KILOGRAMA;Galileo Excell
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Feij∆o;MILIGRAMA/KILOGRAMA;Moncut
BOSCALIDA;Quimico;BOSCALIDA;FUNGICIDA;Rom∆;MILIGRAMA/KILOGRAMA;Pratico
BROMUCONAZOL;Quimico;BROMUCONAZOL;FUNGICIDA;Batata;MILIGRAMA/KILOGRAMA;Priori Top
BROMUCONAZOL;Quimico;BROMUCONAZOL;FUNGICIDA;Feij∆o;MILIGRAMA/KILOGRAMA;Helmstar Plus
BROMUCONAZOL;Quimico;BROMUCONAZOL;FUNGICIDA;Banana;MILIGRAMA/KILOGRAMA;Manfil 800 WP
BROMUCONAZOL;Quimico;BROMUCONAZOL;FUNGICIDA;Goiaba;MILIGRAMA/KILOGRAMA;Natera
BROMUCONAZOL;Quimico;BROMUCONAZOL;FUNGICIDA;Alho;MILIGRAMA/KILOGRAMA;Orkestra SC
BROMUCONAZOL;Quimico;BROMUCONAZOL;FUNGICIDA;Manga;MILIGRAMA/KILOGRAMA;Fore NT
BROMUCONAZOL;Quimico;BROMUCONAZOL;FUNGICIDA;Tomate;MILIGRAMA/KILOGRAMA;Controller NT
BROMUCONAZOL;Quimico;BROMUCONAZOL;FUNGICIDA;Cebola;MILIGRAMA/KILOGRAMA;Elatus
BROMUCONAZOL;Quimico;BROMUCONAZOL;FUNGICIDA;Soja;MILIGRAMA/KILOGRAMA;Cruiser Advanced
BROMUCONAZOL;Quimico;BROMUCONAZOL;FUNGICIDA;Cenoura;MILIGRAMA/KILOGRAMA;Eminent Excell
BROMUCONAZOL;Quimico;BROMUCONAZOL;FUNGICIDA;Amendoim;MILIGRAMA/KILOGRAMA;Erradicur
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Ameixa;MILIGRAMA/KILOGRAMA;Evos
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Pàssego;MILIGRAMA/KILOGRAMA;Monaris
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Nabo;MILIGRAMA/KILOGRAMA;Imazacure 500 EC
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Chuchu;MILIGRAMA/KILOGRAMA;Regalia Maxx
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Piment∆o;MILIGRAMA/KILOGRAMA;Yoda
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Soja;MILIGRAMA/KILOGRAMA;Glider 720 SC
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Lichia;MILIGRAMA/KILOGRAMA;Rancona 450 FS
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Batata-doce;MILIGRAMA/KILOGRAMA;Rancona T
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Tomate;MILIGRAMA/KILOGRAMA;Unizeb Glory
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Berinjela;MILIGRAMA/KILOGRAMA;"Wish 500 SC; Guardazim; Raindazim;"
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Carambola;MILIGRAMA/KILOGRAMA;Previnil Max
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Goiaba;MILIGRAMA/KILOGRAMA;Quadris
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Abacaxi;MILIGRAMA/KILOGRAMA;Azact CE
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Alho;MILIGRAMA/KILOGRAMA;"Fezan Gold; Duetto Top; Pugil Pro;"
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Abacate;MILIGRAMA/KILOGRAMA;Gauss
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Ab¢bora;MILIGRAMA/KILOGRAMA;Vindra 425 SC
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Abobrinha;MILIGRAMA/KILOGRAMA;Spot SC
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Caju;MILIGRAMA/KILOGRAMA;Tivaro
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Sorgo;MILIGRAMA/KILOGRAMA;Ativum
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Trigo;MILIGRAMA/KILOGRAMA;Approve
CAPTANA;Quimico;CAPTANA;FUNGICIDA;MacadÉmia;MILIGRAMA/KILOGRAMA;Pureza N
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Maracuj†;MILIGRAMA/KILOGRAMA;Banzai
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Rabanete;MILIGRAMA/KILOGRAMA;Mirador 250 SC
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Amendoim;MILIGRAMA/KILOGRAMA;"Difcor 250 EC; Difcor Glob; Difure Pento; Passerelle; Fardi; Ruffex;"
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Mel∆o;MILIGRAMA/KILOGRAMA;Agria
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Milho;MILIGRAMA/KILOGRAMA;Vessarya
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Manga;MILIGRAMA/KILOGRAMA;Gravun
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Cenoura;MILIGRAMA/KILOGRAMA;AUG 117
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Nàspera;MILIGRAMA/KILOGRAMA;Nomad EC
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Gengibre;MILIGRAMA/KILOGRAMA;Timorex Gold
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Pimenta;MILIGRAMA/KILOGRAMA;Desali
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Rom∆;MILIGRAMA/KILOGRAMA;Sonora
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Alfafa;MILIGRAMA/KILOGRAMA;Glob-Zim 500 SC
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Uva;MILIGRAMA/KILOGRAMA;Carbendazim STK 500 SC-B
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Cacau;MILIGRAMA/KILOGRAMA;Fus∆o EC
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Guaran†;MILIGRAMA/KILOGRAMA;"Prisma Plus; Ehvero;"
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Beterraba;MILIGRAMA/KILOGRAMA;Pilartime
CAPTANA;Quimico;CAPTANA;FUNGICIDA;Marmelo;MILIGRAMA/KILOGRAMA;Totalit
