NO_SUBSTANCIA,TP_SUBSTANCIA,DS_INGREDIENTE_ATIVO,CLASSE_AGRONOMICA,NO_CULTURA,NO_UNIDADE_MEDIDA,Produto
CLETODIM,Quimico,CLETODIM,HERBICIDA,Pimenta, KG,Karmex 800
CLETODIM,Quimico,CLETODIM,HERBICIDA,Uva, KG,Velpar-K WG
CLETODIM,Quimico,CLETODIM,HERBICIDA,Grão-de-bico, KG,Fusiflex
CLETODIM,Quimico,CLETODIM,HERBICIDA,Gergelim, KG,Diurex Agricur 500 SC
CLETODIM,Quimico,CLETODIM,HERBICIDA,Algodão, KG,"2,4-D Copalliance"
CLETODIM,Quimico,CLETODIM,HERBICIDA,Feijões, KG,Diuron Fersol 500 SC; Kamaitachi 500 SC;
CLETODIM,Quimico,CLETODIM,HERBICIDA,Amendoim, KG,Primatop SC
CLETODIM,Quimico,CLETODIM,HERBICIDA,Melão, KG,Gesapax 500 Ciba-Geigy
CLETODIM,Quimico,CLETODIM,HERBICIDA,Batata yacon, KG,Glifocopa 480 SL
CLETODIM,Quimico,CLETODIM,HERBICIDA,Maçã, KG,Callisto
CLETODIM,Quimico,CLETODIM,HERBICIDA,Rabanete, KG,Hussar
CLETODIM,Quimico,CLETODIM,HERBICIDA,Caju, KG,Glifosato Sumitomo 720 WG
CLETODIM,Quimico,CLETODIM,HERBICIDA,Triticale, KG,"Seletio, Contriso, Conforz;"
CLETODIM,Quimico,CLETODIM,HERBICIDA,Ervilha, KG,U 46 Prime
CLETODIM,Quimico,CLETODIM,HERBICIDA,Chuchu, KG,Topgan 150
CLETODIM,Quimico,CLETODIM,HERBICIDA,Maxixe, KG,Zethapyr 106 SL
Clodinafope,Quimico,Clodinafope,HERBICIDA,Soja, KG,Panzer 250 WDG
Clodinafope,Quimico,Clodinafope,HERBICIDA,Trigo, KG,Chopper Florestal
CLOMAZONA,Quimico,CLOMAZONA,HERBICIDA,Soja, KG,Scout
CLOMAZONA,Quimico,CLOMAZONA,HERBICIDA,Batata, KG,Block
CLOMAZONA,Quimico,CLOMAZONA,HERBICIDA,Mandioca, KG,ET-Part
CLOMAZONA,Quimico,CLOMAZONA,HERBICIDA,Milho, KG,Eximia
CLOMAZONA,Quimico,CLOMAZONA,HERBICIDA,Cana-de-açúcar, KG,Facet
CLOMAZONA,Quimico,CLOMAZONA,HERBICIDA,Arroz, KG,Castle
CLOMAZONA,Quimico,CLOMAZONA,HERBICIDA,Algodão, KG,Goal BR; Koltar 240 EC;
CLOMAZONA,Quimico,CLOMAZONA,HERBICIDA,Melão, KG,DMA 806 BR
CLOMAZONA,Quimico,CLOMAZONA,HERBICIDA,Pimentão, KG,Siptran 500 SC
Cloransulam-metílico,Quimico,Cloransulam-metílico,HERBICIDA,Soja, KG,Hexaron
DIBROMETO DE DIQUATE,Quimico,DIBROMETO DE DIQUATE,HERBICIDA,Chalota, KG,Ancosar 720; Anzo 720; Mansar 720; Defensar 720;
DIBROMETO DE DIQUATE,Quimico,DIBROMETO DE DIQUATE,HERBICIDA,Citros, KG,Butiron
DIBROMETO DE DIQUATE,Quimico,DIBROMETO DE DIQUATE,HERBICIDA,Grão-de-bico, KG,Soyaquim 700 WG
DIBROMETO DE DIQUATE,Quimico,DIBROMETO DE DIQUATE,HERBICIDA,Mamona, KG,Glifosato 480 Citromax
DIBROMETO DE DIQUATE,Quimico,DIBROMETO DE DIQUATE,HERBICIDA,Banana, KG,Solara 500
DIBROMETO DE DIQUATE,Quimico,DIBROMETO DE DIQUATE,HERBICIDA,Algodão, KG,Gesagard 500 SC; Quoran;
DIBROMETO DE DIQUATE,Quimico,DIBROMETO DE DIQUATE,HERBICIDA,Arroz, KG,Ricer
DIBROMETO DE DIQUATE,Quimico,DIBROMETO DE DIQUATE,HERBICIDA,Linhaça, KG,Herburon 500 BR
DIBROMETO DE DIQUATE,Quimico,DIBROMETO DE DIQUATE,HERBICIDA,Triticale, KG,Diuron 500 SC Milenia
DIBROMETO DE DIQUATE,Quimico,DIBROMETO DE DIQUATE,HERBICIDA,Batata, KG,Bromex
DIBROMETO DE DIQUATE,Quimico,DIBROMETO DE DIQUATE,HERBICIDA,Girassol, KG,Herbimix SC
DIBROMETO DE DIQUATE,Quimico,DIBROMETO DE DIQUATE,HERBICIDA,Pêssego, KG,Stam 360
DIBROMETO DE DIQUATE,Quimico,DIBROMETO DE DIQUATE,HERBICIDA,Amendoim, KG,Herbipak 500 BR
DIBROMETO DE DIQUATE,Quimico,DIBROMETO DE DIQUATE,HERBICIDA,Gergelim, KG,Herbipropanin
DIBROMETO DE DIQUATE,Quimico,DIBROMETO DE DIQUATE,HERBICIDA,Aveia, KG,Stam 480
DIBROMETO DE DIQUATE,Quimico,DIBROMETO DE DIQUATE,HERBICIDA,Alho, KG,Herbitrin 500 BR
DIBROMETO DE DIQUATE,Quimico,DIBROMETO DE DIQUATE,HERBICIDA,Milho, KG,Linurex Agricur 500 WP
DIBROMETO DE DIQUATE,Quimico,DIBROMETO DE DIQUATE,HERBICIDA,Cevada, KG,Diurex Agricur 800 SC
DIBROMETO DE DIQUATE,Quimico,DIBROMETO DE DIQUATE,HERBICIDA,Café, KG,Topik 240 EC
DIBROMETO DE DIQUATE,Quimico,DIBROMETO DE DIQUATE,HERBICIDA,Trigo, KG,Genius WG
DIBROMETO DE DIQUATE,Quimico,DIBROMETO DE DIQUATE,HERBICIDA,Maçã, KG,Accent
DIBROMETO DE DIQUATE,Quimico,DIBROMETO DE DIQUATE,HERBICIDA,Ervilha, KG,Senior WG
DIBROMETO DE DIQUATE,Quimico,DIBROMETO DE DIQUATE,HERBICIDA,Lentilha, KG,Truper
DIBROMETO DE DIQUATE,Quimico,DIBROMETO DE DIQUATE,HERBICIDA,Cebola, KG,Dominum
DIBROMETO DE DIQUATE,Quimico,DIBROMETO DE DIQUATE,HERBICIDA,Milheto, KG,Spotlight
DIBROMETO DE DIQUATE,Quimico,DIBROMETO DE DIQUATE,HERBICIDA,Centeio, KG,Converge
DIBROMETO DE DIQUATE,Quimico,DIBROMETO DE DIQUATE,HERBICIDA,Beterraba, KG,Clorim
DIBROMETO DE DIQUATE,Quimico,DIBROMETO DE DIQUATE,HERBICIDA,Feijão, KG,Shadow
DIBROMETO DE DIQUATE,Quimico,DIBROMETO DE DIQUATE,HERBICIDA,Soja, KG,Roundup Ultra
DIBROMETO DE DIQUATE,Quimico,DIBROMETO DE DIQUATE,HERBICIDA,Canola, KG,Roundup Transorb R
DIBROMETO DE DIQUATE,Quimico,DIBROMETO DE DIQUATE,HERBICIDA,Sorgo, KG,Platform
DICLOFOPE,Quimico,DICLOFOPE,HERBICIDA,Cebola, KG,Glyphotal
DICLOFOPE,Quimico,DICLOFOPE,HERBICIDA,Trigo, KG,Aurora
DICLOFOPE,Quimico,DICLOFOPE,HERBICIDA,Soja, KG,Mademato
DICLOFOPE,Quimico,DICLOFOPE,HERBICIDA,Feijão, KG,Propanil Milenia
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Banana, KG,Metrimex 500 SC
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Milho, KG,Extrazin SC
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Batata, KG,Affinity 400 EC
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Couve, KG,Zaphir
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Maçã, KG,Zartan
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Maçã, KG,Drible
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Abacate, KG,Capaz 500 SC
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Algodão, KG,Siptran
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Cacau, KG,Aura 200
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Citros, KG,Concept®
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Trigo, KG,Diurex WG
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Banana, KG,Kifix
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Feijão, KG,Confidence
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Beterraba, KG,Kamex 900 WG
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Café, KG,Herburon WG
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Cana-de-açúcar, KG,Bloqueo WG
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Feijão, KG,Bloqueo Mix WG
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Pastagem, KG,Siptroil
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Pera, KG,Coyote WG
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Uva, KG,Herbimix WG
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Algodão (Óleo), KG,Lactofen Sumitomo 240 EC
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Arroz, KG,Arrow
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Coco, KG,Aval 800
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Pêssego, KG,Lava 800
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Soja, KG,Jaguar
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Sorgo, KG,Gli-Up 480 SL
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Abacaxi, KG,Glifosato Nortox 480 BR
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Batata, KG,Turuna
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Café, KG,Nufuron
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Trigo, KG,Herbadox 400 EC
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Arroz, KG,Arena
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Algodão, KG,Campeon
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Aspargo, KG,Texas; Alabama; Capterra;
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Cana-de-açúcar, KG,Pique 240 SL
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Citros, KG,Tucson; Tractor; Verlon SL; Territory;
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Milho, KG,Pivot 100 SL
DICLORETO DE PARAQUATE,Quimico,DICLORETO DE PARAQUATE,HERBICIDA,Soja, KG,Dizone
Diclosulam,Quimico,Diclosulam,HERBICIDA,Cana-de-açúcar, KG,Afalon SC
Diclosulam,Quimico,Diclosulam,HERBICIDA,Soja, KG,Dessecan
Dimetenamida,Quimico,Dimetenamida,HERBICIDA,Milho, KG,Amplo
Dimetenamida,Quimico,Dimetenamida,HERBICIDA,Soja, KG,Lava 100
DIUROM,Quimico,DIUROM,HERBICIDA,Coco, KG,Toco
DIUROM,Quimico,DIUROM,HERBICIDA,Milho, KG,Addit
DIUROM,Quimico,DIUROM,HERBICIDA,Abacaxi, KG,Tropeiro
DIUROM,Quimico,DIUROM,HERBICIDA,Cacau, KG,Clorimurom Nortox
DIUROM,Quimico,DIUROM,HERBICIDA,Soja, KG,Kromo 250 WG
DIUROM,Quimico,DIUROM,HERBICIDA,Citros, KG,Eagle
DIUROM,Quimico,DIUROM,HERBICIDA,Cana-de-açúcar, KG,Soberan; Terex; Habil;
DIUROM,Quimico,DIUROM,HERBICIDA,Alfafa, KG,Accurate
DIUROM,Quimico,DIUROM,HERBICIDA,Algodão, KG,Leopard
DIUROM,Quimico,DIUROM,HERBICIDA,Mandioca, KG,Browser
DIUROM,Quimico,DIUROM,HERBICIDA,Dendê, KG,Navigator
DIUROM,Quimico,DIUROM,HERBICIDA,Café, KG,MSMA 720
DIUROM,Quimico,DIUROM,HERBICIDA,Uva, KG,Magister
DIUROM,Quimico,DIUROM,HERBICIDA,Amendoim, KG,Mirant
DIUROM,Quimico,DIUROM,HERBICIDA,Banana, KG,Clorimuron Prentiss
DIUROM,Quimico,DIUROM,HERBICIDA,Trigo, KG,Imazetapir Prentiss; Imazetapir 106 SL;
ETOXISSULFUROM,Quimico,ETOXISSULFUROM,HERBICIDA,Arroz, KG,Grant
ETOXISSULFUROM,Quimico,ETOXISSULFUROM,HERBICIDA,Cana-de-açúcar, KG,Shadow 480 SL
ETOXISSULFUROM,Quimico,ETOXISSULFUROM,HERBICIDA,Feijão, KG,Gamit Star
Fenoxaprope-p-etílico,Quimico,Fenoxaprope-p-etílico,HERBICIDA,Soja, KG,Jump
Fenoxaprope-p-etílico,Quimico,Fenoxaprope-p-etílico,HERBICIDA,Arroz, KG,Krismat WG
Fenoxaprope-p-etílico,Quimico,Fenoxaprope-p-etílico,HERBICIDA,Ervilha, KG,Vezir 100
Fenoxaprope-p-etílico,Quimico,Fenoxaprope-p-etílico,HERBICIDA,Batata, KG,Clomazone 500 EC
Fenoxaprope-p-etílico,Quimico,Fenoxaprope-p-etílico,HERBICIDA,Cebola, KG,Clomanex 500 EC
Fenoxaprope-p-etílico,Quimico,Fenoxaprope-p-etílico,HERBICIDA,Melão, KG,Broker 750 WG
Fenoxaprope-p-etílico,Quimico,Fenoxaprope-p-etílico,HERBICIDA,Tomate, KG,"2,4-D CHD'S"
Fenoxaprope-p-etílico,Quimico,Fenoxaprope-p-etílico,HERBICIDA,Cenoura, KG,Acillatem
Fenoxaprope-p-etílico,Quimico,Fenoxaprope-p-etílico,HERBICIDA,Feijão, KG,Zapp QI 620
Fenoxaprope-p-etílico,Quimico,Fenoxaprope-p-etílico,HERBICIDA,Trigo, KG,Crater
Fenoxaprope-p-etílico,Quimico,Fenoxaprope-p-etílico,HERBICIDA,Alface, KG,Famoso BR
Fenoxaprope-p-etílico,Quimico,Fenoxaprope-p-etílico,HERBICIDA,Melancia, KG,Artys
Fenoxaprope-p-etílico,Quimico,Fenoxaprope-p-etílico,HERBICIDA,Algodão, KG,Glizmax
FLAZASSULFUROM,Quimico,FLAZASSULFUROM,HERBICIDA,Tomate, KG,Jacaré
FLAZASSULFUROM,Quimico,FLAZASSULFUROM,HERBICIDA,Café, KG,Lava
FLAZASSULFUROM,Quimico,FLAZASSULFUROM,HERBICIDA,Citros, KG,Sumô
FLAZASSULFUROM,Quimico,FLAZASSULFUROM,HERBICIDA,Cana-de-açúcar, KG,Pren-D 806
FLORPIRAUXIFENO BENZÍLICO,Quimico,FLORPIRAUXIFENO BENZÍLICO,HERBICIDA,Milho, KG,WW Ametryn 800 WG
FLORPIRAUXIFENO BENZÍLICO,Quimico,FLORPIRAUXIFENO BENZÍLICO,HERBICIDA,Cana-de-açúcar, KG,Ametrex WG
FLORPIRAUXIFENO BENZÍLICO,Quimico,FLORPIRAUXIFENO BENZÍLICO,HERBICIDA,Arroz, KG,Pistol 106 SL
FLORPIRAUXIFENO BENZÍLICO,Quimico,FLORPIRAUXIFENO BENZÍLICO,HERBICIDA,Soja, KG,Triclon
Flumetsulam,Quimico,Flumetsulam,HERBICIDA,Soja, KG,Rancho
Flumicloraque-pentílico,Quimico,Flumicloraque-pentílico,HERBICIDA,Algodão, KG,Profit
Flumicloraque-pentílico,Quimico,Flumicloraque-pentílico,HERBICIDA,Soja, KG,Radiant 100 EC
Flumioxazina,Quimico,Flumioxazina,HERBICIDA,Café, KG,Triclopyr 480 Volagro
Flumioxazina,Quimico,Flumioxazina,HERBICIDA,Maçã, KG,Reator 360 CS; Trovati 360 CS;
Flumioxazina,Quimico,Flumioxazina,HERBICIDA,Algodão, KG,Hexicana
Flumioxazina,Quimico,Flumioxazina,HERBICIDA,Alho, KG,Hexazinona Nortox
Flumioxazina,Quimico,Flumioxazina,HERBICIDA,Feijão, KG,Crescendo
Flumioxazina,Quimico,Flumioxazina,HERBICIDA,Milho, KG,"2,4-D Nortox"
Flumioxazina,Quimico,Flumioxazina,HERBICIDA,Amendoim, KG,Herbitrin WG
Flumioxazina,Quimico,Flumioxazina,HERBICIDA,Cana-de-açúcar, KG,Dez
Flumioxazina,Quimico,Flumioxazina,HERBICIDA,Batata, KG,Liberty
Flumioxazina,Quimico,Flumioxazina,HERBICIDA,Citros, KG,Hexazinona - D Nortox
Flumioxazina,Quimico,Flumioxazina,HERBICIDA,Mandioca, KG,Hexafort
Flumioxazina,Quimico,Flumioxazina,HERBICIDA,Cebola, KG,Hexanil 750 WG
Flumioxazina,Quimico,Flumioxazina,HERBICIDA,Soja, KG,Norton
Flumioxazina,Quimico,Flumioxazina,HERBICIDA,Trigo, KG,Pri-Mordial
FOMESAFEM,Quimico,FOMESAFEM,HERBICIDA,Algodão, KG,Baris; GLIFOSATO 480 SL PERTERRA; Glifosato  480 SL Sino-Agri;
FOMESAFEM,Quimico,FOMESAFEM,HERBICIDA,Feijão, KG,Escudo 500 EC
FOMESAFEM,Quimico,FOMESAFEM,HERBICIDA,Soja, KG,Tordon
FORANSULFUROM,Quimico,FORANSULFUROM,HERBICIDA,Milho, KG,Imazet 70 WG
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Mandioquinha-salsa / Batata Baroa, KG,Agritone
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Nabo, KG,Disparo
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Rabanete, KG,Centurion
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Centeio, KG,MagnusBR
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Pastagem, KG,Afalon 450 SC
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Caqui, KG,Rascal
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Pera, KG,Saudaris
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Aveia preta, KG,Lord
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Café, KG,DemolidorBR
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Cenoura, KG,Glifoxin
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Macadâmia, KG,Poquer
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Cupuaçu, KG,Zest 750 WG
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Maracujá, KG,Hexazinona 750 WG Cropchem
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Cevada, KG,Gli Ouro
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Canola, KG,Front
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Girassol, KG,Clomom
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Dendê, KG,FortalezaBR
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Feijão, KG,Clorimuron CCAB 250 WG
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Maçã, KG,Kelion 50 WG
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Mamão, KG,Invernada
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Milho, KG,Dual Gold 915 EC
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Soja, KG,Silverado
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Ameixa, KG,Sanson 40 SC
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Citros, KG,Unimark 700 WG
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Batata yacon, KG,Camp-D; Ferradura; Forty e Golp;
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Mandioca, KG,Raio
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Mangaba, KG,Actend
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Abacaxi, KG,Danado
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Anonáceas, KG,Metsuram 600 WG
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Sorgo, KG,Rajer 250 WG
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Triticale, KG,Aclamado BR
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Caju, KG,Diox
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Gergelim, KG,Sequence
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Lichia, KG,Glyweed
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Cacau, KG,Pampa
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Cana-de-açúcar, KG,Facca
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Goiaba, KG,Stoy 40 SC
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Mamona, KG,Glifosato CHD'S
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Banana, KG,Glif- All
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Coco, KG,Metz
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Uva, KG,Glifosato Nortox 480 SL
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Lentilha, KG,Raprus
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Pinhão, KG,Braddock SL
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Quiuí, KG,Planador
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Nectarina, KG,Crucial
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Pêssego, KG,Rometsol 600 WG
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Azevém, KG,Teardown
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Amendoim, KG,Limpidu
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Batata-doce, KG,Glyphotal TR
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Gengibre, KG,Lumica
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Grão-de-bico, KG,Nico
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Inhame, KG,Fason
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Nêspera, KG,Pocco 480 SL
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Feijões, KG,Meristo
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Abacate, KG,Grifo; Nicopec;
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Romã, KG,Glifosato CCAB 480 SL
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Aveia, KG,Credit
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Algodão, KG,Roundup Original DI
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Arroz, KG,Heat
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Trigo, KG,Lucens
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Marmelo, KG,Preciso WG
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Guaraná, KG,Rouker
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Milheto, KG,Gardomil
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Azeitona, KG,Imazetapir CCAB 106 SL
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Mandioca, KG,Canion
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Beterraba, KG,Hummer
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Cará, KG,Pantani 750 WG
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Carambola, KG,CoronelBR
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Ervilha, KG,Tyson 750 WG
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Figo, KG,Kyron 40 SC
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Açaí, KG,Nicossulfurom 40 Sino-Agri
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Castanha-do-Pará, KG,Famoso
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Pupunha, KG,Tenace
GLIFOSATO,Quimico,GLIFOSATO,HERBICIDA,Manga, KG,Nufosate
HALOSSULFUROM-METÍLICO,Quimico,HALOSSULFUROM-METÍLICO,HERBICIDA,Cana-de-açúcar, KG,Leale SC
HALOSSULFUROM-METÍLICO,Quimico,HALOSSULFUROM-METÍLICO,HERBICIDA,Feijão, KG,Glizmax Prime
Haloxifope-p,Quimico,Haloxifope-p,HERBICIDA,Soja, KG,Metribuzim 480 SC Agroimport
Haloxifope-p,Quimico,Haloxifope-p,HERBICIDA,Feijão, KG,Clipper Sinon; Climuron;
Haloxifope-p,Quimico,Haloxifope-p,HERBICIDA,Algodão, KG,Tricea
HALOXIFOPE-P-METÍLICO,Quimico,HALOXIFOPE-P-METÍLICO,HERBICIDA,Cana-de-açúcar, KG,Rustler RHS
HALOXIFOPE-P-METÍLICO,Quimico,HALOXIFOPE-P-METÍLICO,HERBICIDA,Lentilha, KG,Stinger WG
HALOXIFOPE-P-METÍLICO,Quimico,HALOXIFOPE-P-METÍLICO,HERBICIDA,Algodão, KG,Fusta WG
HALOXIFOPE-P-METÍLICO,Quimico,HALOXIFOPE-P-METÍLICO,HERBICIDA,Grão-de-bico, KG,Ameris
HALOXIFOPE-P-METÍLICO,Quimico,HALOXIFOPE-P-METÍLICO,HERBICIDA,Soja, KG,Field
HALOXIFOPE-P-METÍLICO,Quimico,HALOXIFOPE-P-METÍLICO,HERBICIDA,Amendoim, KG,Galop M
HALOXIFOPE-P-METÍLICO,Quimico,HALOXIFOPE-P-METÍLICO,HERBICIDA,Ervilha, KG,UP-Stage
HALOXIFOPE-P-METÍLICO,Quimico,HALOXIFOPE-P-METÍLICO,HERBICIDA,Trigo, KG,MegaBR
HALOXIFOPE-P-METÍLICO,Quimico,HALOXIFOPE-P-METÍLICO,HERBICIDA,Algodão, KG,Vaboro
HALOXIFOPE-P-METÍLICO,Quimico,HALOXIFOPE-P-METÍLICO,HERBICIDA,Citros, KG,Panoramic
HALOXIFOPE-P-METÍLICO,Quimico,HALOXIFOPE-P-METÍLICO,HERBICIDA,Maçã, KG,Gliforte; Effex; Glister SP; Glifozap;
HALOXIFOPE-P-METÍLICO,Quimico,HALOXIFOPE-P-METÍLICO,HERBICIDA,Milho, KG,Ametrina Alta 500 SC
HALOXIFOPE-P-METÍLICO,Quimico,HALOXIFOPE-P-METÍLICO,HERBICIDA,Uva, KG,Abone
HALOXIFOPE-P-METÍLICO,Quimico,HALOXIFOPE-P-METÍLICO,HERBICIDA,Café, KG,Punto
HALOXIFOPE-P-METÍLICO,Quimico,HALOXIFOPE-P-METÍLICO,HERBICIDA,Girassol, KG,Ridover; Corvus Xtra; Embate Xtra; Eduodz;
HALOXIFOPE-P-METÍLICO,Quimico,HALOXIFOPE-P-METÍLICO,HERBICIDA,Feijão, KG,Soldier
HEXAZINONA,Quimico,HEXAZINONA,HERBICIDA,Cana-de-açúcar, KG,Wipe Out
